0	0.000006	
1	0.118980	
2	0.234226	
3	0.342226	
4	0.439870	
5	0.524633	
6	0.594708	
7	0.649109	
8	0.687711	
9	0.711250	
10	0.721268	
11	0.720006	
12	0.710261	
13	0.695210	
14	0.678203	
15	0.662565	
16	0.651373	
17	0.647277	
18	0.652325	
19	0.667839	
20	0.694324	
21	0.731439	
22	0.778005	
23	0.832081	
24	0.891068	
25	0.951868	
26	1.011066	
27	1.065136	
28	1.110648	
29	1.144479	
30	1.163997	
31	1.167228	
32	1.152968	
33	1.120867	
34	1.071451	
35	1.006094	
36	0.926946	
37	0.836809	
38	0.738973	
39	0.637033	
40	0.534676	
41	0.435473	
42	0.342675	
43	0.259024	
44	0.186603	
45	0.126722	
46	0.079850	
47	0.045597	
48	0.022754	
49	0.009372	
50	0.002896	
51	0.000328	
52	-0.001578	
53	-0.006113	
54	-0.016397	
55	-0.035185	
56	-0.064685	
57	-0.106416	
58	-0.161101	
59	-0.228617	
60	-0.307985	
61	-0.397420	
62	-0.494426	
63	-0.595936	
64	-0.698484	
65	-0.798403	
66	-0.892036	
67	-0.975947	
68	-1.047117	
69	-1.103121	
70	-1.142259	
71	-1.163663	
72	-1.167330	
73	-1.154130	
74	-1.125741	
75	-1.084551	
76	-1.033505	
77	-0.975936	
78	-0.915356	
79	-0.855250	
80	-0.798866	
81	-0.749024	
82	-0.707942	
83	-0.677116	
84	-0.657227	
85	-0.648107	
86	-0.648753	
87	-0.657394	
88	-0.671603	
89	-0.688452	
90	-0.704690	
91	-0.716954	
92	-0.721969	
93	-0.716767	
94	-0.698862	
95	-0.666420	
96	-0.618372	
97	-0.554495	
98	-0.475434	
99	-0.382676	
100	-0.278474	
101	-0.165723	
102	-0.047800	
103	0.071627	
104	0.188804	
105	0.300102	
106	0.402228	
107	0.492403	
108	0.568520	
109	0.629255	
110	0.674135	
111	0.703559	
112	0.718753	
113	0.721695	
114	0.714979	
115	0.701653	
116	0.685024	
117	0.668451	
118	0.655134	
